player_id,first_name,last_name,player_name,current_club_id,country_of_birth,city_of_birth,country_of_citizenship,date_of_birth,sub_position,position,foot,height_in_cm,contract_expiration_date,international_caps,international_goals,current_national_team_id,current_club_domestic_competition_id,current_club_name,market_value_in_eur,highest_market_value_in_eur,stats_player_name,stats_position,stats_club,minutes_played,goals,assists,xG,xAG,progressive_passes,progressive_carries,dribbles_attempted,dribbles_successful,shot_creating_actions,goal_creating_actions,tackles,blocks,yellow_cards_stats,red_cards_stats
167850,Memphis,Depay,Memphis Depay,199,Netherlands,Moordrecht,Netherlands,1994-02-13 00:00:00,Centre-Forward,Attack,right,178.0,2026-07-31 00:00:00,112.0,55.0,,BRA1,Sport Club Corinthians Paulista,7000000.0,55000000.0,Memphis,FW,Corinthians,793.0,7.0,1.0,3.7,0.9,31.0,24.0,30.0,13.0,37.0,6.0,8.0,4.0,2.0,0.0
169052,,Edenilson,Edenilson,537,Brazil,Porto Alegre,Brazil,1989-12-18 00:00:00,Central Midfield,Midfield,right,175.0,2026-12-31 00:00:00,2.0,0.0,,BRA1,S. A. F. Botafogo,250000.0,4000000.0,,,,,,,,,,,,,,,,,,
169179,Alan,Empereur,Alan Empereur,3876,Brazil,Ipatinga,Brazil,1994-03-10 00:00:00,Centre-Back,Defender,left,186.0,2026-12-31 00:00:00,,,,BRA1,Mirasol Futebol Clube,750000.0,1000000.0,Alan Empereur,CB,Cuiabá,2548.0,0.0,0.0,0.5,1.1,96.0,18.0,7.0,4.0,31.0,1.0,20.0,20.0,9.0,0.0
175169,,Bernard,Bernard,330,Brazil,Belo Horizonte,Brazil,1992-09-08 00:00:00,Left Winger,Attack,right,167.0,2027-12-31 00:00:00,14.0,1.0,,BRA1,Clube Atlético Mineiro,600000.0,20000000.0,Bernard,AM,Atlético Mineiro,900.0,0.0,0.0,0.6000000000000001,1.8,61.0,28.0,25.0,12.0,40.0,1.0,20.0,7.0,1.0,0.0
175383,Helton,Leite,Helton Leite,10870,Brazil,Belo Horizonte,Brazil,1990-11-02 00:00:00,Goalkeeper,Goalkeeper,right,196.0,2026-11-30 00:00:00,,,,BRA1,Fortaleza Esporte Clube,1000000.0,7000000.0,,,,,,,,,,,,,,,,,,
175792,,André Ramalho,André Ramalho,199,Brazil,Ibiúna,Brazil,1992-02-16 00:00:00,Centre-Back,Defender,both,182.0,2026-12-31 00:00:00,,,,BRA1,Sport Club Corinthians Paulista,800000.0,4500000.0,André Ramalho,CB,Corinthians,1482.0,0.0,1.0,0.2,0.3,53.0,10.0,6.0,5.0,15.0,4.0,24.0,20.0,5.0,1.0
176140,Rodrigo,Ely,Rodrigo Ely,210,Brazil,Lajeado,Brazil,1993-11-03 00:00:00,Centre-Back,Defender,right,188.0,2028-06-30 00:00:00,3.0,0.0,,BRA1,Grêmio Foot-Ball Porto Alegrense,3000000.0,6000000.0,Rodrigo Ely,CB,Grêmio,1569.0,1.0,0.0,0.9,0.2,36.0,3.0,5.0,4.0,10.0,0.0,37.0,32.0,5.0,0.0
188862,Guillermo,Varela,Guillermo Varela,614,Uruguay,Montevideo,Uruguay,1993-03-24 00:00:00,Right-Back,Defender,right,174.0,2027-12-31 00:00:00,30.0,0.0,,BRA1,Clube de Regatas do Flamengo,1000000.0,2500000.0,Guillermo Varela,RB,Flamengo,1038.0,1.0,0.0,0.2,1.0,24.0,14.0,15.0,6.0,17.0,2.0,18.0,12.0,2.0,0.0
193925,,Romarinho,Romarinho,2125,Brazil,Palestina,Brazil,1990-12-12 00:00:00,Centre-Forward,Attack,right,176.0,,,,,BRA1,Esporte Clube Vitória,,,,,,,,,,,,,,,,,,,,
195810,,Bastos,Bastos,537,Angola,Luanda,Angola,1991-03-27 00:00:00,Centre-Back,Defender,right,184.0,2026-12-31 00:00:00,54.0,2.0,,BRA1,S. A. F. Botafogo,600000.0,8000000.0,Bastos,CB,Botafogo (RJ),2628.0,3.0,0.0,1.8,0.1,111.0,12.0,5.0,2.0,21.0,2.0,32.0,27.0,6.0,0.0
195882,Gonzalo,Mastriani,Gonzalo Mastriani,537,Uruguay,Montevideo,Uruguay,1993-04-28 00:00:00,Centre-Forward,Attack,left,182.0,2026-11-30 00:00:00,0.0,0.0,,BRA1,S. A. F. Botafogo,,,Gonzalo Mastriani,FW,Athletico Paranaense,900.0,4.0,0.0,4.2,0.8999999999999999,17.0,2.0,12.0,1.0,19.0,0.0,15.0,8.0,0.0,0.0
198250,,Samuel Xavier,Samuel Xavier,2462,Brazil,São Paulo,Brazil,1990-06-06 00:00:00,Right-Back,Defender,right,166.0,2027-12-31 00:00:00,,,,BRA1,Fluminense Football Club,200000.0,2000000.0,Samuel Xavier,RB,Fluminense,2660.0,0.0,2.0,0.7000000000000001,1.9,135.0,64.0,31.0,9.0,59.0,5.0,48.0,19.0,5.0,0.0
198859,,João Schmidt,João Schmidt,221,Brazil,São Paulo,Brazil,1993-05-19 00:00:00,Defensive Midfield,Midfield,left,183.0,2027-12-31 00:00:00,5.0,0.0,,BRA1,Santos Futebol Clube,700000.0,1400000.0,,,,,,,,,,,,,,,,,,
203394,Andreas,Pereira,Andreas Pereira,1023,Belgium,Duffel,Brazil,1996-01-01 00:00:00,Central Midfield,Midfield,right,178.0,2028-12-31 00:00:00,10.0,2.0,,BRA1,Sociedade Esportiva Palmeiras,14000000.0,20000000.0,,,,,,,,,,,,,,,,,,
203822,,Ruan Carneiro,Ruan Carneiro,10492,Brazil,Balsas,Brazil,1990-03-28 00:00:00,Goalkeeper,Goalkeeper,right,195.0,2027-12-31 00:00:00,,,,BRA1,Esporte Clube Juventude,,,,,,,,,,,,,,,,,,,,
205041,,Everaldo,Everaldo,10010,Brazil,Garibaldi,Brazil,1991-07-05 00:00:00,Centre-Forward,Attack,right,182.0,2026-12-31 00:00:00,,,,BRA1,Esporte Clube Bahia,350000.0,1500000.0,Everaldo,LM,Vitória,421.0,2.0,0.0,1.0,0.1,16.0,18.0,14.0,5.0,4.0,0.0,6.0,2.0,2.0,0.0
208681,,Gustavo Henrique,Gustavo Henrique,199,Brazil,São Paulo,Brazil,1993-03-24 00:00:00,Centre-Back,Defender,right,194.0,2027-12-31 00:00:00,0.0,0.0,,BRA1,Sport Club Corinthians Paulista,700000.0,3500000.0,,,,,,,,,,,,,,,,,,
210747,Willian,Arão,Willian Arão,221,Brazil,São Paulo,Brazil,1992-03-12 00:00:00,Defensive Midfield,Midfield,right,181.0,2026-12-31 00:00:00,1.0,0.0,,BRA1,Santos Futebol Clube,800000.0,7000000.0,,,,,,,,,,,,,,,,,,
212209,,Renê,Renê,2462,Brazil,Picos,Brazil,1992-09-14 00:00:00,Left-Back,Defender,left,174.0,2027-12-31 00:00:00,,,,BRA1,Fluminense Football Club,400000.0,3000000.0,,,,,,,,,,,,,,,,,,
213619,,Rafa Silva,Rafa Silva,3876,Brazil,São Paulo,Brazil,1992-04-04 00:00:00,Centre-Forward,Attack,right,179.0,,,,,BRA1,Mirasol Futebol Clube,,,Rafael Silva,RW,Cruzeiro,527.0,3.0,0.0,1.8,0.1,10.0,6.0,10.0,5.0,8.0,0.0,4.0,3.0,2.0,1.0
214701,,Bruno,Bruno,2029,Brazil,São Paulo,Brazil,1994-03-16 00:00:00,Goalkeeper,Goalkeeper,right,197.0,2027-12-31 00:00:00,,,,BRA1,Ceará Sporting Club,200000.0,200000.0,,,,,,,,,,,,,,,,,,
215390,Gustavo,Gómez,Gustavo Gómez,1023,Paraguay,San Juan Bautista,Paraguay,1993-05-06 00:00:00,Centre-Back,Defender,right,185.0,2027-12-31 00:00:00,94.0,4.0,,BRA1,Sociedade Esportiva Palmeiras,3500000.0,9000000.0,Gustavo Gómez,CB,Palmeiras,2367.0,1.0,2.0,3.7,1.7999999999999998,82.0,8.0,4.0,1.0,22.0,2.0,38.0,35.0,9.0,0.0
215616,Erick,Pulgar,Erick Pulgar,614,Chile,Antofagasta,Chile,1994-01-15 00:00:00,Defensive Midfield,Midfield,right,188.0,2027-12-31 00:00:00,54.0,4.0,,BRA1,Clube de Regatas do Flamengo,4500000.0,15000000.0,Erick Pulgar,DM,Flamengo,1750.0,0.0,3.0,1.0,1.8,110.0,12.0,10.0,5.0,46.0,5.0,51.0,20.0,7.0,1.0
215915,Igor,Coronado,Igor Coronado,199,Brazil,Londrina,Italy,1992-08-18 00:00:00,Attacking Midfield,Midfield,right,170.0,2027-06-30 00:00:00,,,,BRA1,Sport Club Corinthians Paulista,,,Igor Coronado,AM,Corinthians,1378.0,1.0,2.0,1.2,3.9,114.0,71.0,78.0,30.0,79.0,3.0,33.0,27.0,6.0,0.0
217228,Jean,Meneses,Jean Meneses,978,Chile,Quillota,Chile,1993-03-16 00:00:00,Left Winger,Attack,right,163.0,2026-12-31 00:00:00,24.0,3.0,,BRA1,Club de Regatas Vasco da Gama,,,Jean Meneses,AM,Vasco da Gama,291.0,0.0,0.0,0.0,0.1,7.0,7.0,8.0,1.0,3.0,0.0,5.0,5.0,0.0,0.0
218118,Lucas,Silva,Lucas Silva,609,Brazil,Bom Jesus de Goiás,Brazil,1993-02-16 00:00:00,Defensive Midfield,Midfield,right,181.0,2027-12-31 00:00:00,7.0,1.0,,BRA1,Cruzeiro Esporte Clube,450000.0,13000000.0,,,,,,,,,,,,,,,,,,
219835,,Alex Santana,Alex Santana,199,Brazil,Atibaia,Brazil,1995-05-13 00:00:00,Central Midfield,Midfield,right,182.0,2027-12-31 00:00:00,,,,BRA1,Sport Club Corinthians Paulista,1000000.0,2000000.0,Alex Santana,FW,Athletico Paranaense,670.0,0.0,0.0,0.8999999999999999,0.2,24.0,10.0,9.0,4.0,15.0,2.0,20.0,7.0,4.0,0.0
223560,,Luciano,Luciano,585,Brazil,Anápolis,Brazil,1993-05-18 00:00:00,Centre-Forward,Attack,left,181.0,2028-12-31 00:00:00,6.0,5.0,,BRA1,São Paulo Futebol Clube,1300000.0,5500000.0,Luciano,FW,São Paulo,2302.0,11.0,2.0,7.0,2.2,91.0,24.0,36.0,15.0,60.0,10.0,26.0,23.0,13.0,1.0
225432,,Zé Rafael,Zé Rafael,221,Brazil,Ponta Grossa,Brazil,1993-06-16 00:00:00,Central Midfield,Midfield,right,175.0,2027-12-31 00:00:00,,,,BRA1,Santos Futebol Clube,1500000.0,5000000.0,Zé Rafael,CM,Palmeiras,951.0,0.0,2.0,0.4,1.8,49.0,10.0,19.0,6.0,34.0,5.0,25.0,10.0,7.0,0.0
225617,,Reinaldo,Reinaldo,3876,Brazil,Porto Calvo,Brazil,1989-09-28 00:00:00,Left-Back,Defender,left,178.0,2026-12-31 00:00:00,,,,BRA1,Mirasol Futebol Clube,350000.0,4000000.0,Reinaldo,LB,Grêmio,2436.0,2.0,2.0,1.6,2.9000000000000004,127.0,34.0,50.0,27.0,76.0,4.0,51.0,19.0,5.0,0.0
225984,Matheus,Pereira,Matheus Pereira,609,Brazil,Belo Horizonte,Brazil,1996-05-05 00:00:00,Attacking Midfield,Midfield,left,175.0,2028-12-31 00:00:00,1.0,0.0,,BRA1,Cruzeiro Esporte Clube,14000000.0,15000000.0,,,,,,,,,,,,,,,,,,
227081,Joaquín,Correa,Joaquín Correa,537,Argentina,Juan Bautista Alberdi,Argentina,1994-08-13 00:00:00,Second Striker,Attack,right,188.0,2027-12-31 00:00:00,19.0,4.0,,BRA1,S. A. F. Botafogo,1500000.0,38000000.0,,,,,,,,,,,,,,,,,,
227671,Tiago,Volpi,Tiago Volpi,8793,Brazil,Blumenau,Brazil,1990-12-19 00:00:00,Goalkeeper,Goalkeeper,right,189.0,2026-12-31 00:00:00,,,,BRA1,Red Bull Bragantino,900000.0,4000000.0,,,,,,,,,,,,,,,,,,
228433,,Wendell,Wendell,585,Brazil,Fortaleza,Brazil,1993-07-20 00:00:00,Left-Back,Defender,left,176.0,2027-12-31 00:00:00,6.0,0.0,,BRA1,São Paulo Futebol Clube,1500000.0,25000000.0,,,,,,,,,,,,,,,,,,
229736,,Alisson,Alisson,2462,Brazil,Rio Pomba,Brazil,1993-06-25 00:00:00,Central Midfield,Midfield,right,174.0,2026-12-31 00:00:00,3.0,0.0,,BRA1,Fluminense Football Club,800000.0,4000000.0,,,,,,,,,,,,,,,,,,
230014,Guido,Herrera,Guido Herrera,10010,Argentina,Río Cuarto,Argentina,1992-02-29 00:00:00,Goalkeeper,Goalkeeper,left,187.0,2027-12-31 00:00:00,0.0,0.0,,BRA1,Esporte Clube Bahia,1500000.0,3000000.0,,,,,,,,,,,,,,,,,,
232847,,Lucas Lima,Lucas Lima,8718,Brazil,Marília,Brazil,1990-07-09 00:00:00,Attacking Midfield,Midfield,left,176.0,2026-11-30 00:00:00,14.0,2.0,,BRA1,Sport Club do Recife,,,,,,,,,,,,,,,,,,,,
234538,,Victor Luís,Victor Luís,3876,Brazil,São Paulo,Brazil,1993-06-23 00:00:00,Left-Back,Defender,left,177.0,2026-12-10 00:00:00,,,,BRA1,Mirasol Futebol Clube,300000.0,2000000.0,Victor Luis,LM,Vasco da Gama,442.0,1.0,1.0,0.3,0.3,17.0,9.0,6.0,3.0,6.0,1.0,14.0,5.0,3.0,1.0
236202,,Wanderson,Wanderson,609,Brazil,São Luís,Brazil,1994-10-07 00:00:00,Left Winger,Attack,right,175.0,2027-12-31 00:00:00,,,,BRA1,Cruzeiro Esporte Clube,3000000.0,11000000.0,,,,,,,,,,,,,,,,,,
239294,,Jair,Jair,978,Brazil,Ibirubá,Brazil,1994-08-26 00:00:00,Defensive Midfield,Midfield,right,178.0,2026-12-31 00:00:00,,,,BRA1,Club de Regatas Vasco da Gama,800000.0,5500000.0,Jair,DM,Vasco da Gama,271.0,0.0,0.0,0.0,0.0,17.0,3.0,4.0,1.0,2.0,0.0,11.0,2.0,2.0,0.0
240913,Lucas,Villalba,Lucas Villalba,609,Argentina,Florencio Varela,Argentina,1994-08-19 00:00:00,Centre-Back,Defender,left,181.0,2026-12-31 00:00:00,1.0,0.0,,BRA1,Cruzeiro Esporte Clube,1700000.0,2500000.0,,,,,,,,,,,,,,,,,,
242201,Lucas,Romero,Lucas Romero,609,Argentina,Loma Hermosa,Argentina,1994-04-18 00:00:00,Defensive Midfield,Midfield,right,167.0,2027-12-31 00:00:00,0.0,0.0,,BRA1,Cruzeiro Esporte Clube,2500000.0,4000000.0,Lucas Romero,CM,Cruzeiro,2531.0,0.0,2.0,0.5,0.4,159.0,22.0,26.0,13.0,79.0,7.0,73.0,29.0,8.0,1.0
243541,,Deyverson,Deyverson,330,Brazil,Santa Margarida,Brazil,1991-05-08 00:00:00,Centre-Forward,Attack,left,187.0,2026-12-31 00:00:00,,,,BRA1,Clube Atlético Mineiro,1000000.0,5000000.0,Deyverson,FW,Cuiabá,1147.0,3.0,1.0,2.9,0.6,19.0,6.0,16.0,6.0,14.0,4.0,6.0,9.0,4.0,0.0
244275,,Gabriel Barbosa,Gabriel Barbosa,221,Brazil,São Bernardo do Campo,Brazil,1996-08-30 00:00:00,Centre-Forward,Attack,left,178.0,2026-12-31 00:00:00,18.0,5.0,,BRA1,Santos Futebol Clube,3000000.0,26000000.0,Gabriel Barbosa,FW,Flamengo,754.0,4.0,1.0,5.4,0.9,25.0,17.0,6.0,2.0,12.0,1.0,5.0,2.0,2.0,0.0
248030,Renzo,López,Renzo López,2125,Uruguay,Montevideo,Uruguay,1994-04-16 00:00:00,Centre-Forward,Attack,right,192.0,2026-06-30 00:00:00,,,,BRA1,Esporte Clube Vitória,650000.0,1400000.0,,,,,,,,,,,,,,,,,,
248410,Giorgian,de Arrascaeta,Giorgian de Arrascaeta,614,Uruguay,Nuevo Berlín,Uruguay,1994-06-01 00:00:00,Attacking Midfield,Midfield,right,177.0,2028-12-31 00:00:00,59.0,13.0,,BRA1,Clube de Regatas do Flamengo,14000000.0,19000000.0,Giorgian De Arrascaeta,AM,Flamengo,1007.0,5.0,5.0,2.2,2.5,80.0,19.0,33.0,18.0,57.0,12.0,16.0,13.0,2.0,0.0
255755,Alex,Telles,Alex Telles,537,Brazil,Caxias do Sul,Brazil,1992-12-15 00:00:00,Left-Back,Defender,left,181.0,2026-12-31 00:00:00,12.0,0.0,,BRA1,S. A. F. Botafogo,2800000.0,40000000.0,Alex Telles,LB,Botafogo (RJ),650.0,0.0,1.0,0.8999999999999999,1.0,31.0,18.0,11.0,5.0,25.0,3.0,10.0,9.0,1.0,0.0
258254,,Jemerson,Jemerson,210,Brazil,Jeremoabo,Brazil,1992-08-24 00:00:00,Centre-Back,Defender,right,184.0,2026-11-30 00:00:00,2.0,0.0,,BRA1,Grêmio Foot-Ball Porto Alegrense,1700000.0,18000000.0,Jemerson,CB,Atlético Mineiro,1256.0,1.0,0.0,0.7,0.0,23.0,2.0,2.0,2.0,4.0,0.0,21.0,23.0,7.0,0.0
258369,,Georgemy,Georgemy,3876,Brazil,Americana,Brazil,1995-08-15 00:00:00,Goalkeeper,Goalkeeper,right,197.0,2026-12-31 00:00:00,1.0,0.0,,BRA1,Mirasol Futebol Clube,50000.0,900000.0,,,,,,,,,,,,,,,,,,
261309,David,Terans,David Terans,2462,Uruguay,Montevideo,Uruguay,1994-08-11 00:00:00,Attacking Midfield,Midfield,left,176.0,2026-12-31 00:00:00,2.0,0.0,,BRA1,Fluminense Football Club,1000000.0,6000000.0,David Terans,FW,Fluminense,217.0,0.0,0.0,0.2,0.0,1.0,5.0,6.0,4.0,6.0,0.0,6.0,4.0,1.0,0.0
262851,Emanuel,Brítez,Emanuel Brítez,2125,Argentina,Santa Fe,Argentina,1992-03-26 00:00:00,Centre-Back,Defender,right,178.0,2027-06-30 00:00:00,,,,BRA1,Esporte Clube Vitória,,,Emanuel Brítez,CB,Fortaleza,2503.0,0.0,2.0,1.1,2.0,63.0,12.0,14.0,10.0,34.0,3.0,60.0,33.0,11.0,2.0
264014,Sergio,Rochet,Sergio Rochet,6600,Uruguay,Nueva Palmira,Uruguay,1993-03-23 00:00:00,Goalkeeper,Goalkeeper,right,189.0,2026-12-31 00:00:00,36.0,0.0,,BRA1,Sport Club Internacional,1800000.0,4000000.0,Sergio Rochet,GK,Internacional,2520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,4.0,0.0
265693,,Luiz Otávio,Luiz Otávio,2029,Brazil,Carmo,Brazil,1988-09-14 00:00:00,Centre-Back,Defender,right,190.0,2026-12-31 00:00:00,,,,BRA1,Ceará Sporting Club,,,,,,,,,,,,,,,,,,,,
266070,Gastón,Guruceaga,Gastón Guruceaga,10492,Uruguay,Artigas,Uruguay,1995-03-15 00:00:00,Goalkeeper,Goalkeeper,left,194.0,2026-11-30 00:00:00,0.0,0.0,,BRA1,Esporte Clube Juventude,,,,,,,,,,,,,,,,,,,,
267849,,Romarinho,Romarinho,8718,Brazil,Ceará-Mirim,Brazil,1994-03-01 00:00:00,Right Winger,Attack,right,168.0,2026-11-30 00:00:00,,,,BRA1,Sport Club do Recife,,,,,,,,,,,,,,,,,,,,
268506,Fabrizio,Angileri,Fabrizio Angileri,199,Argentina,Junín,Argentina,1994-03-15 00:00:00,Left-Back,Defender,left,185.0,2026-12-31 00:00:00,,,,BRA1,Sport Club Corinthians Paulista,400000.0,4300000.0,,,,,,,,,,,,,,,,,,
269860,,Walter,Walter,3876,Brazil,Jaú,Brazil,1987-11-18 00:00:00,Goalkeeper,Goalkeeper,right,188.0,2026-12-31 00:00:00,,,,BRA1,Mirasol Futebol Clube,150000.0,1500000.0,Walter,GK,Cuiabá,3240.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,7.0,2.0,1.0,0.0,5.0,0.0
270188,Lucas,Evangelista,Lucas Evangelista,1023,Brazil,Limeira,Brazil,1995-02-06 00:00:00,Central Midfield,Midfield,left,181.0,2027-12-31 00:00:00,10.0,1.0,,BRA1,Sociedade Esportiva Palmeiras,4000000.0,5000000.0,Lucas Evangelista,DM,Red Bull Bragantino,2540.0,2.0,3.0,2.5,1.6,132.0,26.0,34.0,15.0,73.0,6.0,48.0,29.0,4.0,0.0
270420,,João Ricardo,João Ricardo,10870,Brazil,Mariano Moro,Brazil,1988-09-06 00:00:00,Goalkeeper,Goalkeeper,right,186.0,2027-12-31 00:00:00,,,,BRA1,Fortaleza Esporte Clube,,,João Ricardo Riedi,GK,Fortaleza,3420.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,1.0,2.0,0.0,2.0,0.0
273000,Júnior,Alonso,Júnior Alonso,330,Paraguay,Asunción,Paraguay,1993-02-09 00:00:00,Centre-Back,Defender,left,185.0,2026-12-31 00:00:00,76.0,3.0,,BRA1,Clube Atlético Mineiro,1500000.0,8000000.0,Júnior Alonso,CB,Atlético Mineiro,956.0,1.0,0.0,0.2,0.0,45.0,16.0,5.0,3.0,15.0,1.0,18.0,5.0,2.0,0.0
273438,Danilo,Barbosa,Danilo Barbosa,537,Brazil,Simões Filho,Brazil,1996-02-28 00:00:00,Defensive Midfield,Midfield,right,183.0,2028-06-30 00:00:00,11.0,2.0,,BRA1,S. A. F. Botafogo,2000000.0,10000000.0,Danilo Barbosa,"CB,CM",Botafogo (RJ),1153.0,3.0,1.0,1.4,0.4,53.0,9.0,19.0,13.0,23.0,3.0,29.0,15.0,4.0,0.0
275412,,João Paulo,João Paulo,221,Brazil,Dourados,Brazil,1995-06-29 00:00:00,Goalkeeper,Goalkeeper,right,188.0,2027-12-31 00:00:00,,,,BRA1,Santos Futebol Clube,2000000.0,7000000.0,,,,,,,,,,,,,,,,,,
276877,,Daniel Borges,Daniel Borges,3876,Brazil,São José dos Campos,Brazil,1993-03-23 00:00:00,Right-Back,Defender,right,174.0,2026-12-31 00:00:00,,,,BRA1,Mirasol Futebol Clube,300000.0,800000.0,,,,,,,,,,,,,,,,,,
277335,,Bruno Henrique,Bruno Henrique,6600,Brazil,Apucarana,Brazil,1989-10-21 00:00:00,Central Midfield,Midfield,right,180.0,2026-12-31 00:00:00,,,,BRA1,Sport Club Internacional,300000.0,4500000.0,,,,,,,,,,,,,,,,,,
277743,,Alex Muralha,Alex Muralha,3876,Brazil,Três Corações,Brazil,1989-11-10 00:00:00,Goalkeeper,Goalkeeper,right,189.0,2026-12-31 00:00:00,0.0,0.0,,BRA1,Mirasol Futebol Clube,75000.0,3500000.0,,,,,,,,,,,,,,,,,,
282145,Jorge,Recalde,Jorge Recalde,2029,Paraguay,Asunción,Paraguay,1992-05-08 00:00:00,Attacking Midfield,Midfield,both,178.0,2026-12-31 00:00:00,2.0,0.0,,BRA1,Ceará Sporting Club,,,,,,,,,,,,,,,,,,,,
284727,Jonathan,Calleri,Jonathan Calleri,585,Argentina,Buenos Aires,Argentina,1993-09-23 00:00:00,Centre-Forward,Attack,right,181.0,2026-12-31 00:00:00,3.0,1.0,,BRA1,São Paulo Futebol Clube,1500000.0,10000000.0,Jonathan Calleri,FW,São Paulo,2047.0,5.0,4.0,5.4,1.2,27.0,24.0,22.0,11.0,47.0,11.0,11.0,8.0,6.0,0.0
285548,Fabián,Balbuena,Fabián Balbuena,210,Paraguay,Ciudad del Este,Paraguay,1991-08-23 00:00:00,Centre-Back,Defender,right,188.0,2027-06-30 00:00:00,47.0,2.0,3581.0,BRA1,Grêmio Foot-Ball Porto Alegrense,900000.0,12000000.0,,,,,,,,,,,,,,,,,,
286772,,Vinícius,Vinícius,10870,Brazil,Guarulhos,Brazil,1994-03-28 00:00:00,Goalkeeper,Goalkeeper,right,195.0,2026-12-31 00:00:00,,,,BRA1,Fortaleza Esporte Clube,1200000.0,1500000.0,,,,,,,,,,,,,,,,,,
288415,,Léo Jardim,Léo Jardim,978,Brazil,Ribeirão Preto,Brazil,1995-03-20 00:00:00,Goalkeeper,Goalkeeper,right,188.0,2030-12-31 00:00:00,0.0,0.0,,BRA1,Club de Regatas Vasco da Gama,7000000.0,7000000.0,Léo Jardim,GK,Vasco da Gama,3420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0
288431,,Léo Pereira,Léo Pereira,614,Brazil,Curitiba,Brazil,1996-01-31 00:00:00,Centre-Back,Defender,left,189.0,2027-12-31 00:00:00,4.0,0.0,,BRA1,Clube de Regatas do Flamengo,12000000.0,12000000.0,,,,,,,,,,,,,,,,,,
290388,Rafael,Ramos,Rafael Ramos,2029,Portugal,Seia,Portugal,1995-01-09 00:00:00,Right-Back,Defender,right,174.0,2026-12-31 00:00:00,2.0,0.0,,BRA1,Ceará Sporting Club,700000.0,800000.0,,,,,,,,,,,,,,,,,,
291963,,Fernando Miguel,Fernando Miguel,2029,Brazil,Venâncio Aires,Brazil,1985-02-02 00:00:00,Goalkeeper,Goalkeeper,left,191.0,,,,,BRA1,Ceará Sporting Club,,,,,,,,,,,,,,,,,,,,
292731,,Danielzinho,Danielzinho,585,Brazil,Andradina,Brazil,1994-11-04 00:00:00,Central Midfield,Midfield,right,166.0,2027-12-31 00:00:00,,,,BRA1,São Paulo Futebol Clube,1000000.0,1000000.0,Danielzinho,AM,Atlético Goianiense,103.0,0.0,0.0,0.0,0.1,16.0,4.0,1.0,1.0,8.0,0.0,1.0,0.0,0.0,0.0
294798,,Nathan,Nathan,210,Brazil,Blumenau,Brazil,1996-03-13 00:00:00,Attacking Midfield,Midfield,right,177.0,,9.0,1.0,,BRA1,Grêmio Foot-Ball Porto Alegrense,2000000.0,3000000.0,,,,,,,,,,,,,,,,,,
294873,,Thiago Maia,Thiago Maia,6600,Brazil,Boa Vista,Brazil,1997-03-23 00:00:00,Defensive Midfield,Midfield,left,179.0,2026-12-31 00:00:00,1.0,0.0,,BRA1,Sport Club Internacional,2500000.0,9000000.0,Thiago Maia,CM,Internacional,1896.0,2.0,4.0,2.3,2.4,104.0,22.0,22.0,14.0,55.0,8.0,40.0,21.0,4.0,0.0
303140,Mauricio,Lemos,Mauricio Lemos,978,Uruguay,Rivera,Uruguay,1995-12-28 00:00:00,Centre-Back,Defender,right,187.0,2026-12-31 00:00:00,3.0,0.0,,BRA1,Club de Regatas Vasco da Gama,1500000.0,10000000.0,Mauricio Lemos,CB,Atlético Mineiro,382.0,0.0,0.0,0.1,0.1,17.0,6.0,2.0,1.0,1.0,0.0,3.0,5.0,3.0,0.0
305428,,Zé Roberto,Zé Roberto,8718,Brazil,Teixeira de Freitas,Brazil,1993-09-14 00:00:00,Centre-Forward,Attack,right,184.0,2026-11-30 00:00:00,,,,BRA1,Sport Club do Recife,,,,,,,,,,,,,,,,,,,,
309193,Jefferson,Savarino,Jefferson Savarino,2462,Venezuela,Maracaibo,Venezuela,1996-11-11 00:00:00,Attacking Midfield,Midfield,right,168.0,2029-12-31 00:00:00,51.0,4.0,,BRA1,Fluminense Football Club,8000000.0,10000000.0,Jefferson Savarino,"RM,LM",Botafogo (RJ),2009.0,8.0,7.0,4.8,6.6,124.0,46.0,19.0,8.0,115.0,11.0,8.0,9.0,3.0,0.0
312294,Yeferson,Soteldo,Yeferson Soteldo,2462,Venezuela,Acarigua,Venezuela,1997-06-30 00:00:00,Left Winger,Attack,right,160.0,2028-12-31 00:00:00,54.0,4.0,,BRA1,Fluminense Football Club,3500000.0,10000000.0,Yeferson Soteldo,LW,Grêmio,1592.0,5.0,2.0,2.9,4.6,77.0,116.0,118.0,61.0,89.0,4.0,14.0,10.0,1.0,0.0
312314,,Otávio,Otávio,2462,Brazil,Maceió,Brazil,1994-05-04 00:00:00,Defensive Midfield,Midfield,right,173.0,2027-12-31 00:00:00,0.0,0.0,,BRA1,Fluminense Football Club,1200000.0,8000000.0,Otávio,CM,Atlético Mineiro,1917.0,0.0,0.0,0.0,0.2,89.0,18.0,17.0,10.0,32.0,2.0,57.0,32.0,2.0,0.0
