player_id,first_name,last_name,name_x,last_season_x,current_club_id,player_code,country_of_birth,city_of_birth,country_of_citizenship,date_of_birth,sub_position,position,foot,height_in_cm,contract_expiration_date,agent_name,image_url,international_caps,international_goals,current_national_team_id,url_x,current_club_domestic_competition_id,current_club_name,market_value_in_eur,highest_market_value_in_eur,club_id,club_code,name_y,domestic_competition_id,total_market_value,squad_size,average_age,foreigners_number,foreigners_percentage,national_team_players,stadium_name,stadium_seats,net_transfer_record,coach_name,last_season_y,filename,url_y
101506,,Aderlan,Aderlan,2024,221,aderlan,Brazil,Campina Grande,Brazil,1990-08-18 00:00:00,Right-Back,Defender,right,180.0,,BLB SPORTS,https://img.a.transfermarkt.technology/portrait/header/101506-1623761103.jpg?lm=1,,,,https://www.transfermarkt.co.uk/aderlan/profil/spieler/101506,BRA1,Santos Futebol Clube,800000.0,1000000.0,221,fc-santos,Santos Futebol Clube,BRA1,,37,26.7,9,24.3,4,Estádio Urbano Caldeira,16068,+€7.21m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/fc-santos/startseite/verein/221
102017,,Jorginho,Jorginho,2025,614,jorginho,Brazil,Imbituba,Italy,1991-12-20 00:00:00,Defensive Midfield,Midfield,right,180.0,2028-06-30 00:00:00,Brezilya Agency,https://img.a.transfermarkt.technology/portrait/header/102017-1682590896.jpg?lm=1,57.0,5.0,,https://www.transfermarkt.co.uk/jorginho/profil/spieler/102017,BRA1,Clube de Regatas do Flamengo,4000000.0,65000000.0,614,flamengo-rio-de-janeiro,Clube de Regatas do Flamengo,BRA1,,28,28.8,9,32.1,10,Estádio Jornalista Mário Filho,82238,€-13.92m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/flamengo-rio-de-janeiro/startseite/verein/614
103381,,Tiquinho Soares,Tiquinho Soares,2025,3876,tiquinho-soares,Brazil,Sousa,Brazil,1991-01-17 00:00:00,Centre-Forward,Attack,right,187.0,2026-12-31 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/103381-1542106367.png?lm=1,,,,https://www.transfermarkt.co.uk/tiquinho-soares/profil/spieler/103381,BRA1,Mirasol Futebol Clube,800000.0,12000000.0,3876,mirassol-futebol-clube-sp-,Mirasol Futebol Clube,BRA1,,32,30.1,1,3.1,0,Estádio Municipal José María de Campos Maia,14534,+€1.67m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/mirassol-futebol-clube-sp-/startseite/verein/3876
104505,,Alan Patrick,Alan Patrick,2025,6600,alan-patrick,Brazil,São Paulo,Brazil,1991-05-13 00:00:00,Attacking Midfield,Midfield,right,177.0,2027-12-31 00:00:00,LINK SPORTS,https://img.a.transfermarkt.technology/portrait/header/104505-1641992716.png?lm=1,4.0,0.0,,https://www.transfermarkt.co.uk/alan-patrick/profil/spieler/104505,BRA1,Sport Club Internacional,2000000.0,8000000.0,6600,sc-internacional-porto-alegre,Sport Club Internacional,BRA1,,32,26.7,9,28.1,3,Estádio Beira-Rio,50848,+€41.39m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/sc-internacional-porto-alegre/startseite/verein/6600
106032,,Everson,Everson,2025,330,everson,Brazil,Pindamonhangaba,Brazil,1990-07-22 00:00:00,Goalkeeper,Goalkeeper,right,193.0,2027-12-31 00:00:00,REC Sports,https://img.a.transfermarkt.technology/portrait/header/106032-1686575213.jpg?lm=1,0.0,0.0,,https://www.transfermarkt.co.uk/everson/profil/spieler/106032,BRA1,Clube Atlético Mineiro,900000.0,3500000.0,330,clube-atletico-mineiro,Clube Atlético Mineiro,BRA1,,33,25.7,9,27.3,6,Arena MRV,44892,€-1.24m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/clube-atletico-mineiro/startseite/verein/330
106281,,Vina,Vina,2024,2029,vina,Brazil,Curitiba,Brazil,1991-04-15 00:00:00,Attacking Midfield,Midfield,right,177.0,2026-12-31 00:00:00,LINK SPORTS,https://img.a.transfermarkt.technology/portrait/header/106281-1754471985.png?lm=1,,,,https://www.transfermarkt.co.uk/vina/profil/spieler/106281,BRA1,Ceará Sporting Club,,,2029,ceara-sporting-club,Ceará Sporting Club,BRA1,,29,28.0,2,6.9,0,Estádio Governador Plácido Castelo,63904,+€2.30m,Anderson Batatais,2024,../data/raw/transfermarkt-scraper/2024/clubs.json.gz,https://www.transfermarkt.co.uk/ceara-sporting-club/startseite/verein/2029
110078,,Eduardo,Eduardo,2025,3876,eduardo,Brazil,Ribeirão Preto,Brazil,1989-10-17 00:00:00,Attacking Midfield,Midfield,right,184.0,2026-12-31 00:00:00,CONACTA INC,https://img.a.transfermarkt.technology/portrait/header/110078-1682522098.jpg?lm=1,,,,https://www.transfermarkt.co.uk/eduardo/profil/spieler/110078,BRA1,Mirasol Futebol Clube,600000.0,6000000.0,3876,mirassol-futebol-clube-sp-,Mirasol Futebol Clube,BRA1,,32,30.1,1,3.1,0,Estádio Municipal José María de Campos Maia,14534,+€1.67m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/mirassol-futebol-clube-sp-/startseite/verein/3876
111819,,Neto,Neto,2025,537,neto,Brazil,Araxá,Brazil,1989-07-19 00:00:00,Goalkeeper,Goalkeeper,right,190.0,2027-06-30 00:00:00,Bertolucci Sports,https://img.a.transfermarkt.technology/portrait/header/111819-1725051877.jpg?lm=1,1.0,0.0,,https://www.transfermarkt.co.uk/neto/profil/spieler/111819,BRA1,S. A. F. Botafogo,900000.0,18000000.0,537,botafogo-rio-de-janeiro,S. A. F. Botafogo,BRA1,,34,26.2,13,38.2,5,Estádio Olímpico Nilton Santos,46931,+€40.04m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/botafogo-rio-de-janeiro/startseite/verein/537
112465,Sérgio,Oliveira,Sérgio Oliveira,2024,8718,sergio-oliveira,Portugal,Paços de Brandão,Portugal,1992-06-02 00:00:00,Central Midfield,Midfield,right,181.0,,,https://img.a.transfermarkt.technology/portrait/header/112465-1728417851.png?lm=1,13.0,0.0,,https://www.transfermarkt.co.uk/sergio-oliveira/profil/spieler/112465,BRA1,Sport Club do Recife,2500000.0,19000000.0,8718,sport-club-do-recife,Sport Club do Recife,BRA1,,29,27.1,1,3.4,0,Estádio Adelmar da Costa Carvalho,35000,+€2.95m,Mariano Soso,2024,../data/raw/transfermarkt-scraper/2024/clubs.json.gz,https://www.transfermarkt.co.uk/sport-club-do-recife/startseite/verein/8718
112988,Cédric,Soares,Cédric Soares,2025,585,cedric-soares,Germany,Singen,Portugal,1991-08-31 00:00:00,Right-Back,Defender,right,171.0,2027-12-31 00:00:00,Sports Invest UK ltd,https://img.a.transfermarkt.technology/portrait/header/112988-1700670607.jpg?lm=1,34.0,1.0,,https://www.transfermarkt.co.uk/cedric-soares/profil/spieler/112988,BRA1,São Paulo Futebol Clube,500000.0,15000000.0,585,fc-sao-paulo,São Paulo Futebol Clube,BRA1,,42,26.4,9,21.4,3,MorumBIS,72039,+€24.69m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/fc-sao-paulo/startseite/verein/585
113586,,Manoel,Manoel,2024,2462,manoel,Brazil,Bacabal,Brazil,1990-02-26 00:00:00,Centre-Back,Defender,right,181.0,,,https://img.a.transfermarkt.technology/portrait/header/113586-1580738457.png?lm=1,,,,https://www.transfermarkt.co.uk/manoel/profil/spieler/113586,BRA1,Fluminense Football Club,350000.0,5500000.0,2462,fluminense-rio-de-janeiro,Fluminense Football Club,BRA1,,33,29.7,11,33.3,4,Estádio Jornalista Mário Filho,82238,€-6.76m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/fluminense-rio-de-janeiro/startseite/verein/2462
114937,,Dudu,Dudu,2025,330,dudu,Brazil,Goiânia,Brazil,1992-01-07 00:00:00,Left Winger,Attack,right,166.0,2027-12-31 00:00:00,LINK SPORTS,https://img.a.transfermarkt.technology/portrait/header/114937-1483707641.jpg?lm=1,3.0,1.0,,https://www.transfermarkt.co.uk/dudu/profil/spieler/114937,BRA1,Clube Atlético Mineiro,800000.0,15000000.0,330,clube-atletico-mineiro,Clube Atlético Mineiro,BRA1,,33,25.7,9,27.3,6,Arena MRV,44892,€-1.24m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/clube-atletico-mineiro/startseite/verein/330
121986,,Lucas Sasha,Lucas Sasha,2024,10870,lucas-sasha,Brazil,São Paulo,Brazil,1990-03-01 00:00:00,Defensive Midfield,Midfield,both,177.0,2026-12-31 00:00:00,LEFT Sports,https://img.a.transfermarkt.technology/portrait/header/121986-1648631635.png?lm=1,,,,https://www.transfermarkt.co.uk/lucas-sasha/profil/spieler/121986,BRA1,Fortaleza Esporte Clube,750000.0,2000000.0,10870,fortaleza-esporte-clube,Fortaleza Esporte Clube,BRA1,,29,27.1,5,17.2,0,Estádio Governador Plácido Castelo,63904,+€6.25m,Juan Pablo Vojvoda,2024,../data/raw/transfermarkt-scraper/2024/clubs.json.gz,https://www.transfermarkt.co.uk/fortaleza-esporte-clube/startseite/verein/10870
122155,,Willian José,Willian José,2025,10010,willian-jose,Brazil,Porto Calvo,Brazil,1991-11-23 00:00:00,Centre-Forward,Attack,right,186.0,2026-12-31 00:00:00,Un1que Football,https://img.a.transfermarkt.technology/portrait/header/122155-1720075360.png?lm=1,0.0,0.0,,https://www.transfermarkt.co.uk/willian-jose/profil/spieler/122155,BRA1,Esporte Clube Bahia,1200000.0,30000000.0,10010,esporte-clube-bahia,Esporte Clube Bahia,BRA1,,32,26.6,9,28.1,3,Arena Fonte Nova,47364,+€8.14m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/esporte-clube-bahia/startseite/verein/10010
123349,Zakaria,Labyad,Zakaria Labyad,2025,199,zakaria-labyad,Netherlands,Utrecht,Morocco,1993-03-09 00:00:00,Attacking Midfield,Midfield,both,175.0,2026-12-31 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/123349-1618845587.jpg?lm=1,6.0,0.0,,https://www.transfermarkt.co.uk/zakaria-labyad/profil/spieler/123349,BRA1,Sport Club Corinthians Paulista,400000.0,6000000.0,199,corinthians-sao-paulo,Sport Club Corinthians Paulista,BRA1,,34,27.2,7,20.6,3,Neo Química Arena,49205,+€2.19m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/corinthians-sao-paulo/startseite/verein/199
126239,Christian,Ortíz,Christian Ortíz,2024,8718,christian-ortiz,Argentina,Rosario,Argentina,1992-08-20 00:00:00,Attacking Midfield,Midfield,right,170.0,2026-11-30 00:00:00,IMAGESPORT,https://img.a.transfermarkt.technology/portrait/header/126239-1646522984.jpg?lm=1,,,,https://www.transfermarkt.co.uk/christian-ortiz/profil/spieler/126239,BRA1,Sport Club do Recife,,,8718,sport-club-do-recife,Sport Club do Recife,BRA1,,29,27.1,1,3.4,0,Estádio Adelmar da Costa Carvalho,35000,+€2.95m,Mariano Soso,2024,../data/raw/transfermarkt-scraper/2024/clubs.json.gz,https://www.transfermarkt.co.uk/sport-club-do-recife/startseite/verein/8718
126422,,Allan,Allan,2025,537,allan,Brazil,Rio de Janeiro,Brazil,1991-01-08 00:00:00,Defensive Midfield,Midfield,right,175.0,2026-12-31 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/126422-1448529525.jpg?lm=1,10.0,0.0,,https://www.transfermarkt.co.uk/allan/profil/spieler/126422,BRA1,S. A. F. Botafogo,1000000.0,60000000.0,537,botafogo-rio-de-janeiro,S. A. F. Botafogo,BRA1,,34,26.2,13,38.2,5,Estádio Olímpico Nilton Santos,46931,+€40.04m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/botafogo-rio-de-janeiro/startseite/verein/537
135057,André,Carrillo,André Carrillo,2025,199,andre-carrillo,Peru,Lima,Peru,1991-06-14 00:00:00,Central Midfield,Midfield,right,180.0,2026-12-31 00:00:00,OTB Sports,https://img.a.transfermarkt.technology/portrait/header/135057-1770034499.jpg?lm=1,108.0,11.0,,https://www.transfermarkt.co.uk/andre-carrillo/profil/spieler/135057,BRA1,Sport Club Corinthians Paulista,800000.0,12000000.0,199,corinthians-sao-paulo,Sport Club Corinthians Paulista,BRA1,,34,27.2,7,20.6,3,Neo Química Arena,49205,+€2.19m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/corinthians-sao-paulo/startseite/verein/199
135617,Thiago,Mendes,Thiago Mendes,2025,978,thiago-mendes,Brazil,São Luís,Brazil,1992-03-15 00:00:00,Defensive Midfield,Midfield,right,177.0,2027-12-31 00:00:00,Talents Sports,https://img.a.transfermarkt.technology/portrait/header/135617-1740675682.jpg?lm=1,,,,https://www.transfermarkt.co.uk/thiago-mendes/profil/spieler/135617,BRA1,Club de Regatas Vasco da Gama,1300000.0,25000000.0,978,vasco-da-gama-rio-de-janeiro,Club de Regatas Vasco da Gama,BRA1,,32,26.1,10,31.3,5,Estádio São Januário,24584,+€23.85m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/vasco-da-gama-rio-de-janeiro/startseite/verein/978
137745,,Marçal,Marçal,2025,537,marcal,Brazil,São Paulo,Brazil,1989-02-19 00:00:00,Left-Back,Defender,left,178.0,2026-12-31 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/137745-1682960861.jpg?lm=1,,,,https://www.transfermarkt.co.uk/marcal/profil/spieler/137745,BRA1,S. A. F. Botafogo,200000.0,8000000.0,537,botafogo-rio-de-janeiro,S. A. F. Botafogo,BRA1,,34,26.2,13,38.2,5,Estádio Olímpico Nilton Santos,46931,+€40.04m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/botafogo-rio-de-janeiro/startseite/verein/537
139607,,Guilherme,Guilherme,2024,3876,guilherme,Brazil,Três Rios,Brazil,1991-05-21 00:00:00,Attacking Midfield,Midfield,left,174.0,,,https://img.a.transfermarkt.technology/portrait/header/139607-1599759874.jpeg?lm=1,,,,https://www.transfermarkt.co.uk/guilherme/profil/spieler/139607,BRA1,Mirasol Futebol Clube,1200000.0,4000000.0,3876,mirassol-futebol-clube-sp-,Mirasol Futebol Clube,BRA1,,32,30.1,1,3.1,0,Estádio Municipal José María de Campos Maia,14534,+€1.67m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/mirassol-futebol-clube-sp-/startseite/verein/3876
139867,Robert,Arboleda,Robert Arboleda,2025,585,robert-arboleda,Ecuador,Esmeraldas,Ecuador,1991-10-22 00:00:00,Centre-Back,Defender,right,189.0,2027-12-31 00:00:00,IMAGESPORT,https://img.a.transfermarkt.technology/portrait/header/139867-1668498219.jpg?lm=1,39.0,2.0,,https://www.transfermarkt.co.uk/robert-arboleda/profil/spieler/139867,BRA1,São Paulo Futebol Clube,400000.0,2500000.0,585,fc-sao-paulo,São Paulo Futebol Clube,BRA1,,42,26.4,9,21.4,3,MorumBIS,72039,+€24.69m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/fc-sao-paulo/startseite/verein/585
141660,Jesse,Lingard,Jesse Lingard,2025,199,jesse-lingard,England,Warrington,England,1992-12-15 00:00:00,Attacking Midfield,Midfield,right,174.0,2026-12-31 00:00:00,THE·TEAM,https://img.a.transfermarkt.technology/portrait/header/141660-1697878438.jpg?lm=1,32.0,6.0,,https://www.transfermarkt.co.uk/jesse-lingard/profil/spieler/141660,BRA1,Sport Club Corinthians Paulista,2000000.0,40000000.0,199,corinthians-sao-paulo,Sport Club Corinthians Paulista,BRA1,,34,27.2,7,20.6,3,Neo Química Arena,49205,+€2.19m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/corinthians-sao-paulo/startseite/verein/199
143817,,Léo Gamalho,Léo Gamalho,2024,3876,leo-gamalho,Brazil,Porto Alegre,Brazil,1986-01-30 00:00:00,Centre-Forward,Attack,right,188.0,,,https://img.a.transfermarkt.technology/portrait/header/143817-1768995044.jpg?lm=1,,,,https://www.transfermarkt.co.uk/leo-gamalho/profil/spieler/143817,BRA1,Mirasol Futebol Clube,,,3876,mirassol-futebol-clube-sp-,Mirasol Futebol Clube,BRA1,,32,30.1,1,3.1,0,Estádio Municipal José María de Campos Maia,14534,+€1.67m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/mirassol-futebol-clube-sp-/startseite/verein/3876
143855,,Thomazella,Thomazella,2025,3876,thomazella,Brazil,Botucatu,Brazil,1990-08-15 00:00:00,Goalkeeper,Goalkeeper,right,192.0,2026-12-31 00:00:00,CAIG SPORTS LIMITED ,https://img.a.transfermarkt.technology/portrait/header/143855-1663769648.jpg?lm=1,,,,https://www.transfermarkt.co.uk/thomazella/profil/spieler/143855,BRA1,Mirasol Futebol Clube,200000.0,250000.0,3876,mirassol-futebol-clube-sp-,Mirasol Futebol Clube,BRA1,,32,30.1,1,3.1,0,Estádio Municipal José María de Campos Maia,14534,+€1.67m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/mirassol-futebol-clube-sp-/startseite/verein/3876
145400,Walter,Kannemann,Walter Kannemann,2025,210,walter-kannemann,Argentina,Concepción del Uruguay,Argentina,1991-03-14 00:00:00,Centre-Back,Defender,left,184.0,2027-12-31 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/145400-1547647538.jpg?lm=1,6.0,0.0,,https://www.transfermarkt.co.uk/walter-kannemann/profil/spieler/145400,BRA1,Grêmio Foot-Ball Porto Alegrense,350000.0,6000000.0,210,gremio-porto-alegre,Grêmio Foot-Ball Porto Alegrense,BRA1,,34,26.5,11,32.4,3,Arena do Grêmio,60540,€-6.38m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/gremio-porto-alegre/startseite/verein/210
145573,,Richardson,Richardson,2024,2029,richardson,Brazil,Natal,Brazil,1991-08-17 00:00:00,Defensive Midfield,Midfield,right,174.0,2026-12-31 00:00:00,Madeira Sports,https://img.a.transfermarkt.technology/portrait/header/145573-1706875630.jpg?lm=1,,,,https://www.transfermarkt.co.uk/richardson/profil/spieler/145573,BRA1,Ceará Sporting Club,,,2029,ceara-sporting-club,Ceará Sporting Club,BRA1,,29,28.0,2,6.9,0,Estádio Governador Plácido Castelo,63904,+€2.30m,Anderson Batatais,2024,../data/raw/transfermarkt-scraper/2024/clubs.json.gz,https://www.transfermarkt.co.uk/ceara-sporting-club/startseite/verein/2029
145707,,Danilo,Danilo,2025,614,danilo,Brazil,Bicas,Brazil,1991-07-15 00:00:00,Centre-Back,Defender,right,184.0,2026-12-31 00:00:00,B2F,https://img.a.transfermarkt.technology/portrait/header/145707-1663577215.jpg?lm=1,75.0,1.0,,https://www.transfermarkt.co.uk/danilo/profil/spieler/145707,BRA1,Clube de Regatas do Flamengo,2000000.0,25000000.0,614,flamengo-rio-de-janeiro,Clube de Regatas do Flamengo,BRA1,,28,28.8,9,32.1,10,Estádio Jornalista Mário Filho,82238,€-13.92m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/flamengo-rio-de-janeiro/startseite/verein/614
147361,,Mayke,Mayke,2025,221,mayke,Brazil,Carangola,Brazil,1992-11-10 00:00:00,Right-Back,Defender,right,178.0,2027-12-31 00:00:00,FMS Gestao Esportiva,https://img.a.transfermarkt.technology/portrait/header/147361-1461926352.jpg?lm=1,,,,https://www.transfermarkt.co.uk/mayke/profil/spieler/147361,BRA1,Santos Futebol Clube,1500000.0,5500000.0,221,fc-santos,Santos Futebol Clube,BRA1,,37,26.7,9,24.3,4,Estádio Urbano Caldeira,16068,+€7.21m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/fc-santos/startseite/verein/221
147410,Raúl,Cáceres,Raúl Cáceres,2024,2125,raul-caceres,Paraguay,Asunción,Paraguay,1991-09-18 00:00:00,Right-Back,Defender,right,180.0,2026-12-31 00:00:00,GOL SUDAMERICA,https://img.a.transfermarkt.technology/portrait/header/147410-1606988800.jpg?lm=1,0.0,0.0,,https://www.transfermarkt.co.uk/raul-caceres/profil/spieler/147410,BRA1,Esporte Clube Vitória,,,2125,esporte-clube-vitoria,Esporte Clube Vitória,BRA1,,39,28.3,7,17.9,0,Estádio Manoel Barradas,30793,+€1.36m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/esporte-clube-vitoria/startseite/verein/2125
148231,Lucas,Mugni,Lucas Mugni,2025,3876,lucas-mugni,Argentina,Santa Fe,Argentina,1992-01-12 00:00:00,Attacking Midfield,Midfield,left,184.0,2027-12-31 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/148231-1706846245.jpg?lm=1,0.0,0.0,,https://www.transfermarkt.co.uk/lucas-mugni/profil/spieler/148231,BRA1,Mirasol Futebol Clube,200000.0,2500000.0,3876,mirassol-futebol-clube-sp-,Mirasol Futebol Clube,BRA1,,32,30.1,1,3.1,0,Estádio Municipal José María de Campos Maia,14534,+€1.67m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/mirassol-futebol-clube-sp-/startseite/verein/3876
148765,,Pablo,Pablo,2024,8718,pablo,Brazil,Londrina,Brazil,1992-06-23 00:00:00,Centre-Forward,Attack,right,185.0,2026-11-30 00:00:00,ES TajAgency,https://img.a.transfermarkt.technology/portrait/header/148765-1543928792.jpg?lm=1,,,,https://www.transfermarkt.co.uk/pablo/profil/spieler/148765,BRA1,Sport Club do Recife,,,8718,sport-club-do-recife,Sport Club do Recife,BRA1,,29,27.1,1,3.4,0,Estádio Adelmar da Costa Carvalho,35000,+€2.95m,Mariano Soso,2024,../data/raw/transfermarkt-scraper/2024/clubs.json.gz,https://www.transfermarkt.co.uk/sport-club-do-recife/startseite/verein/8718
148928,Saúl,Ñíguez,Saúl Ñíguez,2025,614,saul-niguez,Spain,Elche,Spain,1994-11-21 00:00:00,Central Midfield,Midfield,left,184.0,2028-12-31 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/148928-1764256774.jpg?lm=1,19.0,3.0,,https://www.transfermarkt.co.uk/saul-niguez/profil/spieler/148928,BRA1,Clube de Regatas do Flamengo,1000000.0,90000000.0,614,flamengo-rio-de-janeiro,Clube de Regatas do Flamengo,BRA1,,28,28.8,9,32.1,10,Estádio Jornalista Mário Filho,82238,€-13.92m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/flamengo-rio-de-janeiro/startseite/verein/614
149577,,Pablo,Pablo,2024,614,pablo,Brazil,São Luís,Brazil,1991-06-21 00:00:00,Centre-Back,Defender,right,188.0,,GR2,https://img.a.transfermarkt.technology/portrait/header/149577-1617369576.png?lm=1,2.0,0.0,,https://www.transfermarkt.co.uk/pablo/profil/spieler/149577,BRA1,Clube de Regatas do Flamengo,2000000.0,10000000.0,614,flamengo-rio-de-janeiro,Clube de Regatas do Flamengo,BRA1,,28,28.8,9,32.1,10,Estádio Jornalista Mário Filho,82238,€-13.92m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/flamengo-rio-de-janeiro/startseite/verein/614
149752,,Vitor Hugo,Vitor Hugo,2025,330,vitor-hugo,Brazil,Guaraci,Brazil,1991-05-20 00:00:00,Centre-Back,Defender,left,187.0,2028-12-31 00:00:00,BIS,https://img.a.transfermarkt.technology/portrait/header/149752-1630527249.png?lm=1,0.0,0.0,,https://www.transfermarkt.co.uk/vitor-hugo/profil/spieler/149752,BRA1,Clube Atlético Mineiro,500000.0,9000000.0,330,clube-atletico-mineiro,Clube Atlético Mineiro,BRA1,,33,25.7,9,27.3,6,Arena MRV,44892,€-1.24m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/clube-atletico-mineiro/startseite/verein/330
