player_id,first_name,last_name,player_name,current_club_id,country_of_birth,city_of_birth,country_of_citizenship,date_of_birth,sub_position,position,foot,height_in_cm,contract_expiration_date,international_caps,international_goals,current_national_team_id,current_club_domestic_competition_id,current_club_name,market_value_in_eur,highest_market_value_in_eur,stats_player_name,stats_position,stats_club,minutes_played,goals,assists,xG,xAG,progressive_passes,progressive_carries,dribbles_attempted,dribbles_successful,shot_creating_actions,goal_creating_actions,tackles,blocks,yellow_cards_stats,red_cards_stats,position_group,goals_per90,assists_per90,xG_per90,xAG_per90,progressive_passes_per90,progressive_carries_per90,dribbles_successful_per90,shot_creating_actions_per90,goal_creating_actions_per90,tackles_per90,blocks_per90,goals_percentile,assists_percentile,xG_percentile,xAG_percentile,progressive_passes_percentile,progressive_carries_percentile,dribbles_successful_percentile,shot_creating_actions_percentile,goal_creating_actions_percentile,tackles_percentile,blocks_percentile,goals_per90_percentile,assists_per90_percentile,xG_per90_percentile,xAG_per90_percentile,progressive_passes_per90_percentile,progressive_carries_per90_percentile,dribbles_successful_per90_percentile,shot_creating_actions_per90_percentile,goal_creating_actions_per90_percentile,tackles_per90_percentile,blocks_per90_percentile,performance_score,age,market_value_in_eur_percentile,age_percentile,moneyball_score,cluster
861852,Damián,Bobadilla,Damián Bobadilla,585,Paraguay,Asunción,Paraguay,2001-07-11,Central Midfield,Midfield,right,180.0,2027-12-31 00:00:00,23.0,1.0,,BRA1,São Paulo Futebol Clube,6000000.0,6000000.0,Damián Bobadilla,CM,São Paulo,1031.0,1.0,0.0,0.7000000000000001,0.7,60.0,7.0,9.0,6.0,20.0,0.0,34.0,16.0,3.0,0.0,Central Midfielder,0.08729388942774,0.0,0.061105722599418,0.061105722599418,5.237633365664403,0.6110572259941804,0.5237633365664404,1.7458777885548014,0.0,2.967992240543162,1.396702230843841,0.4411764705882353,0.2352941176470588,0.3529411764705882,0.3529411764705882,0.4117647058823529,0.0588235294117647,0.1176470588235294,0.0588235294117647,0.088235294117647,0.7058823529411765,0.5588235294117647,0.5882352941176471,0.2352941176470588,0.4117647058823529,0.4705882352941176,0.5882352941176471,0.0588235294117647,0.0588235294117647,0.1764705882352941,0.088235294117647,0.9411764705882352,0.8823529411764706,0.4859335038363171,23,0.4666666666666667,0.1470588235294117,0.5528346121057118,2
892091,,Mandaca,Mandaca,10492,Brazil,João Pessoa,Brazil,2001-10-02,Central Midfield,Midfield,right,178.0,2026-12-31 00:00:00,,,,BRA1,Esporte Clube Juventude,,,Luis Mandaca,FW,Juventude,1101.0,4.0,2.0,4.7,1.5,42.0,25.0,43.0,14.0,47.0,4.0,22.0,22.0,5.0,0.0,Central Midfielder,0.326975476839237,0.1634877384196185,0.3841961852861036,0.1226158038147138,3.433242506811989,2.043596730245232,1.1444141689373295,3.841961852861036,0.326975476839237,1.7983651226158035,1.7983651226158035,0.9705882352941176,0.6764705882352942,0.9411764705882352,0.5588235294117647,0.1176470588235294,0.5588235294117647,0.7058823529411765,0.5882352941176471,0.5882352941176471,0.2647058823529412,0.7647058823529411,1.0,0.7058823529411765,1.0,0.7058823529411765,0.1176470588235294,0.8235294117647058,0.8823529411764706,0.8235294117647058,0.7647058823529411,0.5294117647058824,1.0,0.5856777493606138,23,,0.1470588235294117,,1
982617,,Hércules,Hércules,2462,Brazil,Jaicós,Brazil,2000-10-20,Central Midfield,Midfield,right,178.0,2029-12-31 00:00:00,,,,BRA1,Fluminense Football Club,15000000.0,15000000.0,Hércules,CM,Fortaleza,2317.0,4.0,1.0,1.0,1.5,96.0,31.0,56.0,37.0,59.0,9.0,55.0,33.0,6.0,2.0,Central Midfielder,0.1553733275787656,0.0388433318946914,0.0388433318946914,0.0582649978420371,3.728959861890376,1.2041432887354335,1.4372032801035823,2.2917565817867933,0.3495899870522227,2.1363832542080274,1.281829952524817,0.9705882352941176,0.5,0.4705882352941176,0.5588235294117647,0.7647058823529411,0.8823529411764706,1.0,0.7647058823529411,0.9117647058823528,0.9411764705882352,0.9705882352941176,0.8235294117647058,0.4705882352941176,0.3529411764705882,0.4117647058823529,0.2352941176470588,0.4117647058823529,1.0,0.3529411764705882,0.8235294117647058,0.7647058823529411,0.7058823529411765,0.4347826086956521,24,0.8666666666666667,0.3529411764705882,0.3912617220801364,1
1221818,,André,André,199,Brazil,São Paulo,Brazil,2006-06-20,Central Midfield,Midfield,right,183.0,2029-12-31 00:00:00,,,,BRA1,Sport Club Corinthians Paulista,16000000.0,16000000.0,André,"DM,CB",Fluminense,1072.0,0.0,1.0,0.1,0.0,64.0,9.0,28.0,11.0,25.0,2.0,24.0,16.0,5.0,0.0,Central Midfielder,0.0,0.083955223880597,0.0083955223880597,0.0,5.3731343283582085,0.7555970149253731,0.9235074626865672,2.0988805970149254,0.167910447761194,2.014925373134328,1.343283582089552,0.1764705882352941,0.5,0.1176470588235294,0.0588235294117647,0.4705882352941176,0.1470588235294117,0.5294117647058824,0.2352941176470588,0.2352941176470588,0.4117647058823529,0.5588235294117647,0.1764705882352941,0.5294117647058824,0.1176470588235294,0.0588235294117647,0.6470588235294118,0.1764705882352941,0.6470588235294118,0.2352941176470588,0.2941176470588235,0.6470588235294118,0.7647058823529411,0.4296675191815857,18,0.9333333333333332,0.0588235294117647,0.4156436487638533,2
29091,,Nenê,Nenê,10492,Brazil,Jundiaí,Brazil,1981-07-19,Attacking Midfield,Midfield,left,181.0,,4.0,1.0,,BRA1,Esporte Clube Juventude,200000.0,14000000.0,Nenê,LM,Juventude,1506.0,3.0,4.0,1.6,4.3,73.0,23.0,26.0,12.0,75.0,4.0,10.0,8.0,5.0,1.0,Attacking Midfielder,0.1792828685258964,0.2390438247011952,0.095617529880478,0.2569721115537848,4.362549800796812,1.3745019920318726,0.7171314741035857,4.48207171314741,0.2390438247011952,0.5976095617529881,0.4780876494023904,0.4285714285714285,0.5476190476190477,0.238095238095238,0.6428571428571429,0.3333333333333333,0.3333333333333333,0.2619047619047619,0.4761904761904761,0.2142857142857142,0.119047619047619,0.1666666666666666,0.4761904761904761,0.6666666666666666,0.238095238095238,0.8571428571428571,0.3809523809523809,0.2857142857142857,0.3333333333333333,0.5238095238095238,0.3333333333333333,0.0952380952380952,0.1904761904761904,0.5396825396825397,43,0.0588235294117647,1.0,0.5591036414565826,1
37647,Dimitri,Payet,Dimitri Payet,978,Réunion,Saint-Pierre,France,1987-03-29,Attacking Midfield,Midfield,right,175.0,,38.0,8.0,,BRA1,Club de Regatas Vasco da Gama,1800000.0,30000000.0,Dimitri Payet,AM,Vasco da Gama,1220.0,3.0,3.0,1.7000000000000002,2.5,101.0,24.0,29.0,17.0,61.0,9.0,12.0,2.0,2.0,0.0,Attacking Midfielder,0.2213114754098361,0.2213114754098361,0.1254098360655738,0.1844262295081967,7.450819672131147,1.7704918032786887,1.2540983606557377,4.5,0.6639344262295083,0.8852459016393444,0.1475409836065573,0.4285714285714285,0.4047619047619047,0.2857142857142857,0.4047619047619047,0.5714285714285714,0.3809523809523809,0.4761904761904761,0.3809523809523809,0.5238095238095238,0.1904761904761904,0.0476190476190476,0.5238095238095238,0.6190476190476191,0.3809523809523809,0.5714285714285714,0.9047619047619048,0.5238095238095238,0.6190476190476191,0.5714285714285714,0.8571428571428571,0.238095238095238,0.0476190476190476,0.5978835978835979,37,0.5294117647058824,0.9523809523809524,0.4835200746965453,1
52896,,Everton Ribeiro,Everton Ribeiro,10010,Brazil,Arujá,Brazil,1989-04-10,Attacking Midfield,Midfield,left,174.0,2026-12-31 00:00:00,22.0,3.0,,BRA1,Esporte Clube Bahia,1000000.0,17000000.0,Everton Ribeiro,RM,Bahia,2681.0,2.0,5.0,1.2,4.3,326.0,85.0,69.0,29.0,122.0,13.0,53.0,22.0,4.0,0.0,Attacking Midfielder,0.0671391271913465,0.1678478179783663,0.0402834763148079,0.144349123461395,10.943677732189482,2.8534129056322266,0.9735173442745244,4.095486758672137,0.4364043267437523,1.7791868705706828,0.7385303991048116,0.238095238095238,0.6904761904761905,0.1666666666666666,0.6428571428571429,1.0,0.9047619047619048,0.7142857142857143,0.8095238095238095,0.8333333333333334,0.9761904761904762,0.7619047619047619,0.0952380952380952,0.4761904761904761,0.0476190476190476,0.4285714285714285,1.0,0.7142857142857143,0.4761904761904761,0.4285714285714285,0.5714285714285714,0.8571428571428571,0.6190476190476191,0.380952380952381,35,0.2352941176470588,0.8809523809523809,0.4376050420168067,3
67920,,Ganso,Ganso,2462,Brazil,Ananindeua,Brazil,1989-10-12,Attacking Midfield,Midfield,left,184.0,2026-12-31 00:00:00,8.0,0.0,,BRA1,Fluminense Football Club,300000.0,18000000.0,Ganso,"AM,DM",Fluminense,2169.0,3.0,6.0,2.5,3.4,165.0,15.0,20.0,14.0,95.0,9.0,34.0,15.0,11.0,1.0,Attacking Midfielder,0.1244813278008298,0.2489626556016597,0.1037344398340249,0.1410788381742738,6.846473029045643,0.6224066390041494,0.5809128630705394,3.941908713692946,0.3734439834024896,1.4107883817427385,0.6224066390041494,0.4285714285714285,0.7857142857142857,0.4285714285714285,0.4761904761904761,0.9047619047619048,0.0952380952380952,0.3333333333333333,0.6190476190476191,0.5238095238095238,0.8095238095238095,0.4761904761904761,0.3333333333333333,0.7142857142857143,0.2857142857142857,0.3809523809523809,0.7619047619047619,0.0476190476190476,0.238095238095238,0.3809523809523809,0.4285714285714285,0.5714285714285714,0.3809523809523809,0.4109347442680776,35,0.1176470588235294,0.8809523809523809,0.485006224712107,1
104505,,Alan Patrick,Alan Patrick,6600,Brazil,São Paulo,Brazil,1991-05-13,Attacking Midfield,Midfield,right,177.0,2027-12-31 00:00:00,4.0,0.0,,BRA1,Sport Club Internacional,2000000.0,8000000.0,Alan Patrick,AM,Internacional,1777.0,8.0,3.0,7.2,8.200000000000001,128.0,35.0,58.0,34.0,127.0,13.0,22.0,17.0,3.0,0.0,Attacking Midfielder,0.4051772650534609,0.1519414743950478,0.3646595385481148,0.4153066966797974,6.482836240855375,1.7726505346088912,1.7220033764772087,6.432189082723692,0.6584130557118739,1.1142374788970175,0.8610016882386043,0.8333333333333334,0.4047619047619047,0.9523809523809524,1.0,0.7142857142857143,0.5238095238095238,0.8095238095238095,0.8571428571428571,0.8333333333333334,0.4761904761904761,0.6428571428571429,0.9047619047619048,0.3809523809523809,0.9523809523809524,1.0,0.7142857142857143,0.5714285714285714,0.7619047619047619,1.0,0.8095238095238095,0.3809523809523809,0.7142857142857143,0.8465608465608467,33,0.5882352941176471,0.8095238095238095,0.6394491129785248,0
215915,Igor,Coronado,Igor Coronado,199,Brazil,Londrina,Italy,1992-08-18,Attacking Midfield,Midfield,right,170.0,2027-06-30 00:00:00,,,,BRA1,Sport Club Corinthians Paulista,,,Igor Coronado,AM,Corinthians,1378.0,1.0,2.0,1.2,3.9,114.0,71.0,78.0,30.0,79.0,3.0,33.0,27.0,6.0,0.0,Attacking Midfielder,0.0653120464441219,0.1306240928882438,0.0783744557329463,0.2547169811320754,7.445573294629899,4.637155297532656,1.9593613933236576,5.159651669085632,0.1959361393323657,2.1552975326560238,1.7634252539912916,0.0952380952380952,0.2857142857142857,0.1666666666666666,0.5714285714285714,0.6190476190476191,0.8095238095238095,0.7619047619047619,0.5238095238095238,0.1428571428571428,0.7619047619047619,0.8809523809523809,0.0476190476190476,0.3333333333333333,0.1428571428571428,0.8095238095238095,0.8571428571428571,0.9047619047619048,0.8571428571428571,0.8571428571428571,0.1904761904761904,0.9523809523809524,0.9523809523809524,0.5008818342151675,32,,0.7619047619047619,,3
248410,Giorgian,de Arrascaeta,Giorgian de Arrascaeta,614,Uruguay,Nuevo Berlín,Uruguay,1994-06-01,Attacking Midfield,Midfield,right,177.0,2028-12-31 00:00:00,59.0,13.0,,BRA1,Clube de Regatas do Flamengo,14000000.0,19000000.0,Giorgian De Arrascaeta,AM,Flamengo,1007.0,5.0,5.0,2.2,2.5,80.0,19.0,33.0,18.0,57.0,12.0,16.0,13.0,2.0,0.0,Attacking Midfielder,0.4468718967229394,0.4468718967229394,0.1966236345580933,0.2234359483614697,7.149950347567031,1.6981132075471697,1.608738828202582,5.09433962264151,1.0724925521350546,1.429990069513406,1.1618669314796426,0.6666666666666666,0.6904761904761905,0.3571428571428571,0.4047619047619047,0.3809523809523809,0.2142857142857142,0.5238095238095238,0.3333333333333333,0.7619047619047619,0.2619047619047619,0.4285714285714285,0.9523809523809524,1.0,0.6666666666666666,0.6666666666666666,0.8095238095238095,0.4285714285714285,0.7142857142857143,0.7619047619047619,1.0,0.6190476190476191,0.8095238095238095,0.818342151675485,30,0.9411764705882352,0.6428571428571429,0.5592826019296607,0
309193,Jefferson,Savarino,Jefferson Savarino,2462,Venezuela,Maracaibo,Venezuela,1996-11-11,Attacking Midfield,Midfield,right,168.0,2029-12-31 00:00:00,51.0,4.0,,BRA1,Fluminense Football Club,8000000.0,10000000.0,Jefferson Savarino,"RM,LM",Botafogo (RJ),2009.0,8.0,7.0,4.8,6.6,124.0,46.0,19.0,8.0,115.0,11.0,8.0,9.0,3.0,0.0,Attacking Midfielder,0.3583872573419611,0.313588850174216,0.2150323544051766,0.2956694873071179,5.555002488800398,2.060726729716277,0.3583872573419611,5.151816824290692,0.4927824788451966,0.3583872573419611,0.4031856645097063,0.8333333333333334,0.8809523809523809,0.7619047619047619,0.8571428571428571,0.6666666666666666,0.6190476190476191,0.0952380952380952,0.7142857142857143,0.7142857142857143,0.0476190476190476,0.238095238095238,0.8095238095238095,0.8095238095238095,0.7142857142857143,0.9047619047619048,0.6190476190476191,0.6666666666666666,0.0952380952380952,0.8095238095238095,0.7142857142857143,0.0476190476190476,0.0952380952380952,0.7530864197530863,28,0.8235294117647058,0.5,0.5709694989106753,1
330085,Gustavo,Scarpa,Gustavo Scarpa,330,Brazil,Campinas,Brazil,1994-01-05,Attacking Midfield,Midfield,left,177.0,2027-12-31 00:00:00,1.0,0.0,,BRA1,Clube Atlético Mineiro,4500000.0,12000000.0,Gustavo Scarpa,AM,Atlético Mineiro,2155.0,4.0,4.0,4.0,3.6,136.0,87.0,48.0,22.0,101.0,9.0,40.0,12.0,5.0,0.0,Attacking Midfielder,0.1670533642691415,0.1670533642691415,0.1670533642691415,0.1503480278422274,5.679814385150812,3.6334106728538287,0.9187935034802784,4.218097447795824,0.3758700696055684,1.6705336426914152,0.5011600928074246,0.5714285714285714,0.5476190476190477,0.7142857142857143,0.5238095238095238,0.8095238095238095,0.9523809523809524,0.6190476190476191,0.6666666666666666,0.5238095238095238,0.8571428571428571,0.3809523809523809,0.3809523809523809,0.4285714285714285,0.5238095238095238,0.4761904761904761,0.6666666666666666,0.8571428571428571,0.4285714285714285,0.4761904761904761,0.4761904761904761,0.7619047619047619,0.238095238095238,0.4603174603174603,31,0.7647058823529411,0.7142857142857143,0.3778711484593838,3
348354,Tomás,Pochettino,Tomás Pochettino,2125,Argentina,Rafaela,Argentina,1996-02-01,Attacking Midfield,Midfield,right,180.0,2026-12-31 00:00:00,,,,BRA1,Esporte Clube Vitória,,,Tomas Pochettino,CM,Fortaleza,1648.0,5.0,6.0,2.9,4.5,89.0,57.0,41.0,20.0,83.0,10.0,27.0,27.0,3.0,0.0,Attacking Midfielder,0.2730582524271844,0.3276699029126214,0.1583737864077669,0.245752427184466,4.860436893203883,3.1128640776699026,1.0922330097087378,4.532766990291262,0.5461165048543689,1.4745145631067962,1.4745145631067962,0.6666666666666666,0.7857142857142857,0.5238095238095238,0.7142857142857143,0.4285714285714285,0.6666666666666666,0.5714285714285714,0.5714285714285714,0.6428571428571429,0.5952380952380952,0.8809523809523809,0.6666666666666666,0.8571428571428571,0.4285714285714285,0.7619047619047619,0.5238095238095238,0.7619047619047619,0.5714285714285714,0.6190476190476191,0.7619047619047619,0.6666666666666666,0.8571428571428571,0.6878306878306878,28,,0.5,,0
360526,Emmanuel,Martínez,Emmanuel Martínez,2125,Argentina,Tandil,Argentina,1994-06-04,Attacking Midfield,Midfield,right,169.0,2027-12-31 00:00:00,,,,BRA1,Esporte Clube Vitória,1200000.0,2000000.0,Leandro Emmanuel Martínez,LM,Fortaleza,1011.0,1.0,4.0,1.0,1.8,50.0,14.0,27.0,15.0,42.0,10.0,27.0,21.0,4.0,0.0,Attacking Midfielder,0.0890207715133531,0.3560830860534124,0.0890207715133531,0.1602373887240356,4.451038575667656,1.2462908011869436,1.3353115727002969,3.738872403560831,0.890207715133531,2.403560830860534,1.8694362017804156,0.0952380952380952,0.5476190476190477,0.0952380952380952,0.2857142857142857,0.1666666666666666,0.0476190476190476,0.4047619047619047,0.1428571428571428,0.6428571428571429,0.5952380952380952,0.7142857142857143,0.238095238095238,0.9047619047619048,0.1904761904761904,0.5238095238095238,0.4285714285714285,0.1904761904761904,0.6666666666666666,0.2857142857142857,0.9523809523809524,1.0,1.0,0.5414462081128748,30,0.3823529411764705,0.6428571428571429,0.5328509181450358,0
392487,,Thaciano,Thaciano,221,Brazil,Campina Grande,Brazil,1995-05-12,Attacking Midfield,Midfield,right,182.0,2028-12-31 00:00:00,,,,BRA1,Santos Futebol Clube,1000000.0,2000000.0,Thaciano,FW,Bahia,2343.0,7.0,2.0,5.6000000000000005,2.4,50.0,20.0,20.0,10.0,56.0,5.0,19.0,16.0,6.0,0.0,Attacking Midfielder,0.2688860435339308,0.0768245838668374,0.2151088348271446,0.0921895006402048,1.9206145966709345,0.7682458386683739,0.3841229193341869,2.151088348271447,0.1920614596670934,0.7298335467349552,0.6145966709346992,0.7619047619047619,0.2857142857142857,0.8095238095238095,0.3333333333333333,0.1666666666666666,0.2857142857142857,0.1666666666666666,0.2857142857142857,0.3333333333333333,0.3809523809523809,0.5476190476190477,0.6190476190476191,0.1428571428571428,0.7619047619047619,0.1904761904761904,0.0476190476190476,0.0952380952380952,0.1428571428571428,0.0476190476190476,0.1428571428571428,0.1904761904761904,0.3333333333333333,0.2574955908289241,29,0.2352941176470588,0.5714285714285714,0.409959539371304,2
401533,,Matheusinho,Matheusinho,8718,Brazil,Belo Horizonte,Brazil,1998-02-11,Attacking Midfield,Midfield,right,164.0,2026-12-31 00:00:00,0.0,0.0,,BRA1,Sport Club do Recife,1500000.0,2000000.0,Matheusinho,AM,Criciúma,3494.0,9.0,7.0,6.5,5.1,159.0,68.0,147.0,67.0,151.0,15.0,53.0,25.0,8.0,0.0,Attacking Midfielder,0.2318259874069834,0.1803091013165426,0.1674298797939324,0.1313680595306239,4.09559244419004,1.7515741270749856,1.7258156840297654,3.889524899828277,0.3863766456783057,1.36519748139668,0.6439610761305095,0.9047619047619048,0.8809523809523809,0.9047619047619048,0.7619047619047619,0.8571428571428571,0.7619047619047619,0.9523809523809524,0.9523809523809524,0.9285714285714286,0.9761904761904762,0.8095238095238095,0.5714285714285714,0.5238095238095238,0.5714285714285714,0.3333333333333333,0.2857142857142857,0.4761904761904761,0.8095238095238095,0.3333333333333333,0.5238095238095238,0.5238095238095238,0.4285714285714285,0.4779541446208111,26,0.4705882352941176,0.2857142857142857,0.5262682850918143,3
430761,Lucas,Fernandes,Lucas Fernandes,10492,Brazil,São Bernardo do Campo,Brazil,1997-09-20,Attacking Midfield,Midfield,right,175.0,2026-11-30 00:00:00,3.0,0.0,,BRA1,Esporte Clube Juventude,1200000.0,2200000.0,Lucas Fernandes,CM,Cuiabá,1039.0,1.0,1.0,0.7000000000000001,0.5,45.0,16.0,19.0,12.0,30.0,1.0,20.0,8.0,3.0,0.0,Attacking Midfielder,0.0866217516843118,0.0866217516843118,0.0606352261790182,0.0433108758421559,3.897978825794033,1.3859480269489894,1.039461020211742,2.598652550529355,0.0866217516843118,1.7324350336862366,0.6929740134744947,0.0952380952380952,0.1428571428571428,0.0476190476190476,0.0476190476190476,0.0952380952380952,0.1428571428571428,0.2619047619047619,0.0476190476190476,0.0476190476190476,0.4285714285714285,0.1666666666666666,0.1904761904761904,0.238095238095238,0.0952380952380952,0.0476190476190476,0.1428571428571428,0.3333333333333333,0.5238095238095238,0.1428571428571428,0.0476190476190476,0.8095238095238095,0.5238095238095238,0.1499118165784832,27,0.3823529411764705,0.3809523809523809,0.3372159975101151,2
480274,,Shaylon,Shaylon,3876,Brazil,Modelo,Brazil,1997-04-27,Attacking Midfield,Midfield,left,178.0,2026-12-31 00:00:00,0.0,0.0,,BRA1,Mirasol Futebol Clube,1000000.0,2000000.0,Shaylon,RM,Atlético Goianiense,2167.0,2.0,2.0,3.9,5.7,129.0,36.0,24.0,10.0,118.0,5.0,16.0,17.0,3.0,0.0,Attacking Midfielder,0.0830641439778495,0.0830641439778495,0.1619750807568066,0.2367328103368712,5.357637286571297,1.495154591601292,0.4153207198892478,4.900784494693124,0.2076603599446239,0.6645131518227965,0.7060452238117213,0.238095238095238,0.2857142857142857,0.6428571428571429,0.8095238095238095,0.7619047619047619,0.5714285714285714,0.1666666666666666,0.7619047619047619,0.3333333333333333,0.2619047619047619,0.6428571428571429,0.1428571428571428,0.1904761904761904,0.4761904761904761,0.7142857142857143,0.5714285714285714,0.3809523809523809,0.1904761904761904,0.6666666666666666,0.238095238095238,0.1428571428571428,0.5714285714285714,0.4285714285714285,27,0.2352941176470588,0.3809523809523809,0.5411764705882353,1
553459,,Igor Gomes,Igor Gomes,330,Brazil,São José do Rio Preto,Brazil,1999-03-17,Attacking Midfield,Midfield,right,183.0,2026-12-31 00:00:00,4.0,0.0,,BRA1,Clube Atlético Mineiro,2500000.0,8500000.0,Igor Gomes,AM,Atlético Mineiro,1907.0,2.0,4.0,2.2,1.1,100.0,27.0,29.0,15.0,55.0,6.0,28.0,34.0,8.0,0.0,Attacking Midfielder,0.0943890928159412,0.1887781856318825,0.1038280020975354,0.0519140010487677,4.719454640797063,1.274252753015207,0.7079181961195594,2.595700052438385,0.2831672784478238,1.3214472994231778,1.6046145778710017,0.238095238095238,0.5476190476190477,0.3571428571428571,0.1428571428571428,0.5238095238095238,0.4285714285714285,0.4047619047619047,0.238095238095238,0.4285714285714285,0.6666666666666666,1.0,0.2857142857142857,0.5714285714285714,0.3333333333333333,0.0952380952380952,0.4761904761904761,0.238095238095238,0.2857142857142857,0.0952380952380952,0.3809523809523809,0.4761904761904761,0.9047619047619048,0.2698412698412698,25,0.6470588235294118,0.238095238095238,0.3644257703081232,2
565009,Rodrigo,Garro,Rodrigo Garro,199,Argentina,General Pico,Argentina,1998-01-04,Attacking Midfield,Midfield,left,174.0,2028-12-31 00:00:00,,,,BRA1,Sport Club Corinthians Paulista,12000000.0,15000000.0,Rodrigo Garro,AM,Corinthians,2995.0,10.0,10.0,6.1000000000000005,7.2,248.0,62.0,69.0,27.0,191.0,15.0,51.0,29.0,8.0,0.0,Attacking Midfielder,0.3005008347245409,0.3005008347245409,0.1833055091819699,0.2163606010016694,7.452420701168614,1.8631051752921532,0.8113522537562604,5.739565943238731,0.4507512520868113,1.5325542570951585,0.8714524207011686,0.9523809523809524,1.0,0.8571428571428571,0.9523809523809524,0.9523809523809524,0.7142857142857143,0.6666666666666666,1.0,0.9285714285714286,0.9047619047619048,0.9523809523809524,0.7619047619047619,0.7619047619047619,0.6190476190476191,0.6190476190476191,0.9523809523809524,0.6190476190476191,0.3809523809523809,0.9047619047619048,0.6190476190476191,0.7142857142857143,0.7619047619047619,0.6913580246913581,27,0.8823529411764706,0.3809523809523809,0.5370837223778401,0
678439,,Mauricio,Mauricio,1023,Brazil,São Paulo,Paraguay,2001-06-22,Attacking Midfield,Midfield,left,175.0,2028-12-31 00:00:00,7.0,1.0,,BRA1,Sociedade Esportiva Palmeiras,15000000.0,15000000.0,Mauricio,RM,Internacional,1513.0,3.0,0.0,3.9,1.7000000000000002,53.0,19.0,15.0,3.0,53.0,4.0,18.0,10.0,2.0,0.0,Attacking Midfielder,0.1784534038334435,0.0,0.2319894249834765,0.1011235955056179,3.1526768010575017,1.130204890945142,0.1784534038334435,3.1526768010575017,0.2379378717779246,1.0707204230006608,0.5948446794448117,0.4285714285714285,0.0476190476190476,0.6428571428571429,0.238095238095238,0.238095238095238,0.2142857142857142,0.0476190476190476,0.1904761904761904,0.2142857142857142,0.3333333333333333,0.2857142857142857,0.4285714285714285,0.0476190476190476,0.8571428571428571,0.238095238095238,0.0952380952380952,0.1428571428571428,0.0476190476190476,0.1904761904761904,0.2857142857142857,0.3333333333333333,0.2857142857142857,0.2839506172839506,23,1.0,0.1904761904761904,0.2917989417989418,2
828045,Miguel,Monsalve,Miguel Monsalve,210,Colombia,Medellín,Colombia,2004-02-27,Attacking Midfield,Midfield,right,178.0,2028-12-31 00:00:00,17.0,3.0,,BRA1,Grêmio Foot-Ball Porto Alegrense,3500000.0,6000000.0,Miguel Monsalve,FW,Grêmio,969.0,3.0,1.0,2.7,0.8,43.0,34.0,64.0,38.0,34.0,5.0,10.0,5.0,3.0,1.0,Attacking Midfielder,0.2786377708978328,0.0928792569659442,0.2507739938080495,0.0743034055727554,3.993808049535604,3.1578947368421053,3.5294117647058822,3.1578947368421053,0.4643962848297213,0.9287925696594428,0.4643962848297213,0.4285714285714285,0.1428571428571428,0.4761904761904761,0.0952380952380952,0.0476190476190476,0.4761904761904761,0.8571428571428571,0.0952380952380952,0.3333333333333333,0.119047619047619,0.0952380952380952,0.7142857142857143,0.2857142857142857,0.9047619047619048,0.1428571428571428,0.238095238095238,0.8095238095238095,0.9047619047619048,0.238095238095238,0.6666666666666666,0.2857142857142857,0.1428571428571428,0.4638447971781306,20,0.7058823529411765,0.0952380952380952,0.4875505757858699,3
982552,,Estêvão,Estêvão,6600,Brazil,Amambai,Brazil,2002-02-03,Attacking Midfield,Midfield,left,176.0,,,,,BRA1,Sport Club Internacional,,,Estevão,RW,Palmeiras,2097.0,13.0,9.0,10.3,6.9,92.0,145.0,182.0,84.0,139.0,19.0,30.0,16.0,4.0,0.0,Attacking Midfielder,0.5579399141630901,0.3862660944206008,0.4420600858369099,0.296137339055794,3.948497854077253,6.223175965665236,3.6051502145922742,5.965665236051502,0.8154506437768241,1.2875536480686696,0.6866952789699571,1.0,0.9523809523809524,1.0,0.9047619047619048,0.4761904761904761,1.0,1.0,0.9047619047619048,1.0,0.7142857142857143,0.5476190476190477,1.0,0.9523809523809524,1.0,0.9523809523809524,0.1904761904761904,1.0,0.9523809523809524,0.9523809523809524,0.9047619047619048,0.4285714285714285,0.4761904761904761,0.9559082892416226,22,,0.1428571428571428,,0
1362701,,Pedro Ferreira,Pedro Ferreira,585,Brazil,Diadema,Brazil,2007-04-24,Attacking Midfield,Midfield,right,175.0,2029-04-30 00:00:00,2.0,0.0,,BRA1,São Paulo Futebol Clube,,,Ferreira,LM,São Paulo,1230.0,5.0,1.0,3.1,1.6,57.0,76.0,94.0,50.0,69.0,2.0,26.0,11.0,4.0,0.0,Attacking Midfielder,0.3658536585365854,0.073170731707317,0.2268292682926829,0.1170731707317073,4.170731707317073,5.560975609756098,3.658536585365853,5.048780487804878,0.1463414634146341,1.902439024390244,0.8048780487804879,0.6666666666666666,0.1428571428571428,0.5714285714285714,0.1904761904761904,0.2857142857142857,0.8571428571428571,0.9047619047619048,0.4285714285714285,0.0952380952380952,0.5238095238095238,0.3333333333333333,0.8571428571428571,0.0952380952380952,0.8095238095238095,0.2857142857142857,0.3333333333333333,0.9523809523809524,1.0,0.7142857142857143,0.0952380952380952,0.9047619047619048,0.6666666666666666,0.4832451499118165,17,,0.0476190476190476,,3
